Element Number	Equivalent (von-Mises) Stress (psi)
47018	1.4802
47019	1.6557
47020	1.6231
47021	1.304
47022	1.8472
47023	1.6339
47024	1.7967
47025	0.68074
47026	0.69212
47027	0.72949
47028	0.64054
47029	0.80412
47030	0.69249
47031	0.64117
47032	0.54219
47033	0.5034
47034	0.47025
47035	0.5515
47036	0.42646
47037	0.50395
47038	0.62833
47039	0.60142
47040	0.54491
47041	0.56546
47042	0.40975
47043	0.44604
47044	0.31356
47045	0.74388
47046	0.65408
47047	0.68051
47048	0.36105
47049	0.43425
47050	0.8118
47051	0.7892
47052	0.91844
47053	0.8743
47054	0.67562
47055	0.61394
47056	0.92041
47057	0.80202
47058	0.44987
47059	0.49227
47060	0.70498
47061	0.46333
47062	0.31676
47063	0.31226
47064	0.34
47065	0.27672
47066	0.38847
47067	0.49836
47068	0.41244
47069	0.51445
47070	0.16668
47071	0.20195
47072	0.28577
47073	0.15431
47074	0.17857
47075	0.76503
47076	0.75549
47077	0.76929
47078	0.75377
47079	0.84914
47080	0.71442
47081	0.99805
47082	0.97261
47083	1.0288
47084	0.8844
47085	0.86721
47086	0.99825
47087	0.94186
47088	0.31283
47089	0.28444
47090	0.47666
47091	0.22322
47092	0.19028
47093	0.30187
47094	0.34064
47095	0.67745
47096	0.36708
47097	0.46285
47098	0.51426
47099	0.65859
47100	0.56697
47101	0.95196
47102	0.80838
47103	0.93215
47104	0.76995
47105	0.9633
47106	0.74531
47107	0.77264
47108	1.0387
47109	0.78551
47110	0.78316
47111	0.78633
47112	0.83852
47113	0.35036
47114	0.38264
47115	0.31741
47116	0.40711
47117	0.48655
47118	0.22585
47119	0.32936
47120	0.29642
47121	0.1998
47122	0.21357
47123	0.47686
47124	0.48501
47125	0.57855
47126	0.3456
47127	0.37047
47128	0.29924
47129	0.22168
47130	0.22019
47131	0.38401
47132	0.57303
47133	0.69699
47134	0.68075
47135	0.39887
47136	0.3586
47137	0.34396
47138	0.293
47139	0.29226
47140	0.40573
47141	0.52309
47142	0.31966
47143	0.38003
47144	0.26204
47145	0.28761
47146	0.26982
47147	0.31092
47148	0.42221
47149	0.53983
47150	0.51256
47151	0.40257
47152	0.59547
47153	0.59044
47154	0.5368
47155	0.78038
47156	0.78342
47157	0.52297
47158	0.61876
47159	0.5674
47160	0.58051
47161	0.44092
47162	0.38467
47163	0.56427
47164	0.43969
47165	0.79685
47166	0.68219
47167	0.72918
47168	0.66809
47169	0.80793
47170	0.7658
47171	0.83152
47172	0.6613
47173	0.65834
47174	0.79948
47175	0.78223
47176	0.93708
47177	1.0144
47178	0.89091
47179	0.82551
47180	0.84919
47181	0.99028
47182	0.54669
47183	0.72413
47184	0.65978
47185	0.90282
47186	0.93233
47187	0.63036
47188	0.77641
47189	0.75853
47190	0.70944
47191	0.6804
47192	0.60268
47193	0.51508
47194	0.95944
47195	0.99619
47196	0.78411
47197	0.73527
47198	0.85749
47199	1.3938
47200	1.5332
47201	1.1688
47202	1.0929
47203	1.4516
47204	1.1288
47205	1.3239
47206	1.4686
47207	1.2574
47208	1.0826
47209	2.2875
47210	1.6077
47211	1.5433
47212	2.0719
47213	1.7459
47214	1.584
47215	1.8587
47216	2.1451
47217	2.2515
47218	1.6977
47219	1.8634
47220	1.5909
47221	1.6384
47222	1.7076
47223	1.8261
47224	2.1483
47225	2.3228
47226	2.1418
47227	2.058
47228	1.8139
47229	2.1379
47230	1.8167
47231	2.1438
47232	1.6944
47233	1.8376
47234	2.0951
47235	2.1514
47236	2.0982
47237	1.8376
47238	11.615
47239	11.807
47240	11.804
47241	11.638
47242	11.616
47243	11.805
47244	11.807
47245	12.062
47246	11.516
47247	11.628
47248	11.708
47249	11.812
47250	12.066
47251	11.709
47252	11.601
47253	11.725
47254	11.722
47255	11.693
47256	11.689
47257	11.718
47258	11.74
47259	11.812
47260	11.739
47261	11.837
47262	11.991
47263	12.213
47264	12.157
47265	12.072
47266	11.937
47267	12.282
47268	11.969
47269	12.156
47270	11.903
47271	11.987
47272	11.569
47273	11.569
47274	11.432
47275	11.435
47276	11.637
47277	11.576
47278	11.637
47279	11.639
47280	11.637
47281	11.585
47282	11.438
47283	11.364
47284	11.647
47285	11.747
47286	12.525
47287	12.313
47288	12.821
47289	13.022
47290	12.881
47291	12.325
47292	12.525
47293	12.65
47294	13.091
47295	12.819
47296	11.044
47297	11.045
47298	10.989
47299	10.782
47300	10.765
47301	10.639
47302	10.982
47303	11.335
47304	11.336
47305	11.262
47306	10.851
47307	11.223
47308	1.6929
47309	1.9893
47310	1.1644
47311	2.3818
47312	1.8737
47313	1.6829
47314	1.1626
47315	1.1517
47316	1.0086
47317	1.1302
47318	1.4022
47319	1.544
47320	1.854
47321	2.1397
47322	1.5868
47323	2.1076
47324	1.3718
47325	1.4611
47326	11.538
47327	11.543
47328	11.896
47329	11.892
47330	11.538
47331	11.873
47332	12.313
47333	11.257
47334	11.532
47335	11.684
47336	11.949
47337	11.875
47338	12.301
47339	11.684
47340	11.415
47341	11.807
47342	11.637
47343	11.516
47344	11.614
47345	11.616
47346	11.804
47347	11.628
47348	11.601
47349	11.708
47350	11.806
47351	12.061
47352	11.812
47353	11.709
47354	12.066
47355	11.805
47356	12.526
47357	12.82
47358	13.021
47359	12.326
47360	12.88
47361	13.09
47362	12.818
47363	12.522
47364	12.31
47365	12.65
47366	11.036
47367	11.032
47368	10.77
47369	10.977
47370	10.629
47371	10.75
47372	11.254
47373	11.323
47374	10.758
47375	11.326
47376	10.557
47377	10.972
47378	10.84
47379	11.212
47380	13.063
47381	13.484
47382	13.83
47383	13.689
47384	12.717
47385	13.898
47386	13.33
47387	13.481
47388	13.058
47389	12.72
47390	9.8289
47391	10.076
47392	10.509
47393	10.501
47394	9.9705
47395	10.325
47396	9.7572
47397	10.084
47398	11.011
47399	10.921
47400	11.013
47401	10.317
47402	10.04
47403	10.685
47404	11.978
47405	11.435
47406	11.975
47407	11.437
47408	11.45
47409	11.452
47410	11.652
47411	12.084
47412	11.216
47413	11.653
47414	12.558
47415	11.934
47416	11.935
47417	12.528
47418	11.893
47419	11.537
47420	11.538
47421	11.256
47422	11.533
47423	11.541
47424	11.894
47425	12.312
47426	11.874
47427	11.873
47428	11.685
47429	11.416
47430	11.948
47431	11.683
47432	12.3
47433	13.059
47434	13.829
47435	13.483
47436	13.688
47437	12.72
47438	13.898
47439	13.331
47440	12.716
47441	13.061
47442	13.482
47443	9.9875
47444	9.8454
47445	10.521
47446	10.521
47447	10.335
47448	10.057
47449	10.339
47450	10.097
47451	11.027
47452	11.027
47453	10.934
47454	10.698
47455	13.599
47456	14.497
47457	13.109
47458	14.638
47459	14.148
47460	14.011
47461	13.129
47462	13.594
47463	14.145
47464	14.707
47465	9.9988
47466	9.0509
47467	9.1944
47468	9.6933
47469	9.4284
47470	9.2633
47471	10.71
47472	10.596
47473	10.
47474	10.178
47475	9.69
47476	10.709
47477	10.179
47478	12.073
47479	11.352
47480	11.384
47481	11.384
47482	11.344
47483	12.069
47484	10.737
47485	12.815
47486	12.01
47487	12.225
47488	11.627
47489	11.626
47490	11.026
47491	12.01
47492	12.767
47493	11.982
47494	10.997
47495	11.438
47496	11.446
47497	11.46
47498	11.461
47499	11.982
47500	11.225
47501	11.66
47502	12.089
47503	11.658
47504	11.942
47505	12.564
47506	11.941
47507	12.533
47508	13.595
47509	14.637
47510	14.146
47511	13.129
47512	14.497
47513	14.707
47514	14.013
47515	13.107
47516	13.597
47517	14.146
47518	9.9977
47519	9.0511
47520	9.1931
47521	9.6912
47522	9.4283
47523	9.2622
47524	10.72
47525	9.6858
47526	9.997
47527	10.175
47528	10.606
47529	10.72
47530	14.134
47531	15.446
47532	14.81
47533	15.305
47534	13.497
47535	15.514
47536	14.692
47537	13.535
47538	14.128
47539	14.807
47540	8.7587
47541	8.2565
47542	8.3991
47543	9.0435
47544	9.475
47545	9.4736
47546	10.414
47547	10.279
47548	10.413
47549	9.6528
47550	8.4676
47551	9.0366
47552	11.257
47553	12.161
47554	11.307
47555	12.158
47556	10.477
47557	11.248
47558	12.373
47559	11.611
47560	13.067
47561	11.307
47562	11.612
47563	10.847
47564	12.079
47565	12.077
47566	13.
47567	12.07
47568	11.384
47569	11.383
47570	11.344
47571	10.737
47572	11.351
47573	12.071
47574	12.815
47575	12.01
47576	11.036
47577	11.636
47578	11.634
47579	12.231
47580	12.009
47581	12.768
47582	14.13
47583	15.305
47584	15.445
47585	14.808
47586	13.537
47587	14.693
47588	15.514
47589	14.133
47590	13.497
47591	14.809
47592	8.2565
47593	9.4743
47594	8.3983
47595	9.4738
47596	8.7608
47597	9.0424
47598	10.413
47599	9.0375
47600	8.4678
47601	10.279
47602	10.414
47603	9.6517
47604	14.667
47605	16.113
47606	13.946
47607	15.473
47608	16.254
47609	15.374
47610	14.668
47611	13.888
47612	16.323
47613	15.472
47614	7.5717
47615	8.3633
47616	8.9226
47617	7.4302
47618	8.0523
47619	8.916
47620	7.6415
47621	8.0609
47622	9.9225
47623	10.074
47624	7.3589
47625	8.3555
47626	10.076
47627	9.0991
47628	11.231
47629	11.163
47630	12.249
47631	12.247
47632	10.216
47633	11.153
47634	12.146
47635	13.318
47636	11.23
47637	11.587
47638	10.658
47639	12.514
47640	11.588
47641	12.147
47642	13.234
47643	11.293
47644	12.149
47645	12.149
47646	11.242
47647	11.292
47648	11.242
47649	12.066
47650	12.362
47651	11.6
47652	13.056
47653	11.6
47654	10.832
47655	12.99
47656	12.065
47657	14.67
47658	16.114
47659	13.89
47660	16.254
47661	15.473
47662	15.374
47663	13.946
47664	14.666
47665	15.472
47666	16.323
47667	8.9422
47668	8.0765
47669	7.4534
47670	7.5942
47671	8.3866
47672	8.9439
47673	10.082
47674	8.3827
47675	7.3825
47676	7.665
47677	9.9289
47678	10.079
47679	8.0825
47680	9.1201
47681	9.1211
47682	6.6681
47683	7.4212
47684	6.8107
47685	7.746
47686	8.4285
47687	8.4274
47688	6.8795
47689	9.7994
47690	9.6243
47691	9.7996
47692	7.7404
47693	8.6058
47694	15.204
47695	16.135
47696	17.061
47697	14.278
47698	16.92
47699	15.2
47700	14.352
47701	16.053
47702	16.133
47703	17.13
47704	12.342
47705	11.067
47706	11.157
47707	11.157
47708	12.338
47709	9.9559
47710	11.06
47711	11.563
47712	12.656
47713	11.565
47714	10.469
47715	12.246
47716	11.229
47717	11.231
47718	10.215
47719	11.154
47720	11.162
47721	12.248
47722	13.317
47723	12.146
47724	11.575
47725	10.642
47726	12.503
47727	11.573
47728	12.145
47729	13.233
47730	17.061
47731	16.921
47732	14.278
47733	15.204
47734	14.353
47735	15.201
47736	16.135
47737	16.134
47738	17.13
47739	16.054
47740	8.4276
47741	6.81
47742	7.7447
47743	6.6683
47744	6.8795
47745	7.422
47746	9.7991
47747	7.7413
47748	8.4282
47749	8.6044
47750	9.6244
47751	9.8002
47752	15.651
47753	17.778
47754	16.707
47755	17.641
47756	15.65
47757	16.648
47758	16.706
47759	17.845
47760	5.8744
47761	6.7535
47762	7.9057
47763	6.0166
47764	7.0983
47765	7.9069
47766	7.0926
47767	9.492
47768	6.0859
47769	9.4925
47770	9.3047
47771	8.0828
47772	12.338
47773	11.157
47774	11.155
47775	11.062
47776	9.9588
47777	11.068
47778	12.339
47779	12.218
47780	12.217
47781	13.571
47782	10.47
47783	11.567
47784	12.657
47785	11.563
47786	13.469
47787	15.745
47788	17.877
47789	16.805
47790	14.77
47791	17.736
47792	17.948
47793	16.744
47794	14.677
47795	15.748
47796	16.805
47797	5.8745
47798	6.0158
47799	7.9045
47800	7.9047
47801	6.7546
47802	6.0857
47803	7.0929
47804	7.0967
47805	9.3008
47806	9.4952
47807	9.4943
47808	8.0817
47809	12.321
47810	11.143
47811	13.458
47812	10.832
47813	10.831
47814	13.66
47815	12.306
47816	11.017
47817	11.405
47818	10.141
47819	11.405
47820	12.657
47821	1.4322
47822	1.2006
47823	1.8506
47824	0.19803
47825	0.16018
47826	0.64459
47827	0.65019
47828	0.76423
47829	0.69584
47830	3.9213
47831	3.9226
47832	0.47005
47833	0.33006
47834	0.76327
47835	0.85039
47836	0.86695
47837	6.4827
47838	6.4843
47839	3.2938
47840	3.5517
47841	0.88883
47842	0.80143
47843	0.80493
47844	0.97999
47845	1.8337
47846	1.856
47847	1.4626
47848	1.7211
47849	2.3472
47850	1.9938
47851	3.6943
47852	3.5793
47853	0.86704
47854	0.83183
47855	1.6187
47856	1.8278
47857	0.57242
47858	0.57982
47859	0.51887
47860	0.53876
47861	0.70061
47862	0.48537
47863	1.1998
47864	3.702
47865	6.2387e-002
47866	5.286e-002
47867	1.3341
47868	1.4544
47869	3.7482
47870	2.8247
47871	1.6157
47872	1.7167
47873	1.1717
47874	2.6411
47875	1.9095
47876	1.6639
47877	0.6245
47878	0.94652
47879	0.94366
47880	2.5928
47881	1.0758
47882	1.139
47883	3.455
47884	3.2543
47885	2.9599
47886	2.6797
47887	1.0451
47888	0.94825
47889	1.9453
47890	1.6808
47891	4.6498
47892	4.3235
47893	6.1449
47894	0.86187
47895	2.0682
47896	1.6966
47897	0.82992
47898	0.73826
47899	1.7608
47900	5.922e-002
47901	6.8317e-002
47902	0.55974
47903	0.53495
47904	0.61881
47905	0.55895
47906	3.1212
47907	0.8431
47908	0.74826
47909	0.814
47910	0.87815
47911	0.63046
47912	0.68073
47913	0.7203
47914	0.75754
47915	0.89266
47916	0.79859
47917	0.46447
47918	0.45562
47919	1.5804
47920	1.4582
47921	0.26555
47922	0.25002
47923	1.2658
47924	1.9652
47925	2.7562
47926	2.2726
47927	5.4855
47928	6.0756
47929	5.4323
47930	5.8624
47931	5.3668
47932	3.1459
47933	3.0762
47934	3.4458
47935	4.3317
47936	4.3459
47937	4.043
47938	4.0376
47939	3.9578
47940	4.1171
47941	3.0974
47942	3.3093
47943	4.0652
47944	4.4621
47945	7.2923
47946	0.15051
47947	0.11586
47948	4.3005
47949	4.434
47950	3.4009
47951	3.2686
47952	3.7435
47953	3.1973
47954	2.9372
47955	2.7554
47956	3.4304
47957	1.7071
47958	2.6412
47959	2.8011
47960	2.7856
47961	4.5101
47962	5.2023
47963	3.9997
47964	4.5416
47965	3.1421
47966	3.4204
47967	2.899
47968	2.549
47969	2.0167
47970	1.6163
47971	1.254
47972	1.4441
47973	2.1438
47974	2.4759
47975	2.0449
47976	1.9304
47977	2.0273
47978	2.4248
47979	1.9176
47980	1.8149
47981	1.7711
47982	0.30413
47983	6.1932
47984	5.6493
47985	4.4694
47986	4.3674
47987	2.6296
47988	2.4254
47989	6.7387e-002
47990	4.9435e-002
47991	2.7325
47992	2.5971
47993	3.147
47994	2.8882
47995	4.7621
47996	4.427
47997	2.6484
47998	2.7342
47999	3.0176
48000	2.7709
48001	2.5601
48002	0.63958
48003	0.76416
48004	0.35868
48005	0.30953
48006	4.1616
48007	4.2525
48008	3.8114
48009	3.734
48010	7.6984
48011	6.9241
48012	5.8856
48013	8.0904
48014	6.41
48015	1.1112
48016	1.4383
48017	3.5707
48018	3.2679
48019	1.413
48020	1.463
48021	0.77973
48022	1.1297
48023	0.98755
48024	0.86378
48025	0.77988
48026	1.4054
48027	1.3053
48028	0.99362
48029	0.89155
48030	1.2047
48031	1.0454
48032	1.9889
48033	2.3556
48034	1.2621
48035	1.3683
48036	2.8825
48037	2.599
48038	7.2813e-002
48039	0.14128
48040	2.0418
48041	2.3029
48042	0.45452
48043	0.39421
48044	0.9354
48045	0.87131
48046	5.1739
48047	3.6175
48048	1.2052
48049	1.1915
48050	0.85035
48051	0.83803
48052	1.4483
48053	1.5152
48054	2.9387
48055	2.5559
48056	2.3269
48057	0.87466
48058	1.1794
48059	1.8125
48060	1.8318
48061	2.8641
48062	2.3012
48063	1.1636
48064	1.3245
48065	0.69709
48066	0.62178
48067	0.75601
48068	0.84508
48069	4.5575
48070	4.8029
48071	4.2277
48072	4.3191
48073	3.7172
48074	3.4623
48075	2.8798
48076	3.0913
48077	1.3962
48078	1.3719
48079	4.3073
48080	4.7263
48081	1.3735
48082	1.2488
48083	0.93525
48084	1.03
48085	3.0508
48086	3.4858
48087	2.1585
48088	2.4803
48089	1.1641
48090	1.073
48091	1.2019
48092	0.34341
48093	0.31728
48094	1.8318
48095	1.2886
48096	2.0974
48097	2.3165
48098	0.84766
48099	1.0191
48100	6.0431
48101	5.7836
48102	1.9722
48103	2.2321
48104	4.536
48105	4.4337
48106	4.8363
48107	4.8132
48108	4.7672
48109	4.8035
48110	4.7085
48111	4.8345
48112	5.3527
48113	5.7129
48114	3.4847
48115	3.1831
48116	3.7633
48117	3.1575
48118	5.0477
48119	5.2307
48120	4.4522
48121	4.2904
48122	4.5626
48123	4.428
48124	4.7143
48125	4.2813
48126	4.535
48127	4.3957
48128	4.7327
48129	4.7214
48130	4.6409
48131	4.9941
48132	5.0197
48133	5.1339
48134	4.5279
48135	4.1636
48136	4.1688
48137	4.6892
48138	4.3618
48139	5.0747
48140	4.9241
48141	4.5408
48142	4.6099
48143	2.5593
48144	2.6213
48145	4.8281
48146	4.7355
48147	4.4812
48148	4.5057
48149	4.8863
48150	4.8502
48151	4.9642
48152	5.6083
48153	3.959
48154	3.9653
48155	5.2903
48156	4.6958
48157	4.6026
48158	4.6814
48159	4.4862
48160	4.3037
48161	4.8734
48162	4.202
48163	4.6136
48164	4.7104
48165	4.6066
48166	4.7332
48167	6.6264
48168	6.8356
48169	4.5659
48170	4.6858
48171	4.6576
48172	4.5589
48173	4.5815
48174	4.568
48175	4.1334
48176	4.1606
48177	4.4725
48178	4.3191
48179	4.0977
48180	4.0324
48181	4.6586
48182	4.8186
48183	6.3989
48184	6.6646
48185	4.4625
48186	4.5645
48187	2.5757
48188	2.8146
48189	4.6502
48190	4.5264
48191	4.3645
48192	4.5713
48193	4.6358
48194	4.7455
48195	4.6132
48196	4.4336
48197	4.5771
48198	4.5141
48199	5.9034
48200	5.6172
48201	4.523
48202	3.8757
48203	4.3512
48204	4.572
48205	4.6109
48206	4.6277
48207	4.5821
48208	4.4285
48209	2.8977
48210	2.7912
48211	2.5852
48212	2.6993
48213	4.6025
48214	4.4558
48215	4.9589
48216	4.9172
48217	2.8228
48218	2.8745
48219	4.7746
48220	4.9349
48221	4.6294
48222	5.1686
48223	4.7956
48224	4.7354
48225	4.3507
48226	4.1315
48227	4.347
48228	4.3699
48229	4.2705
48230	4.0596
48231	4.5996
48232	4.4739
48233	4.5609
48234	4.6776
48235	4.9329
48236	4.438
48237	4.3943
48238	4.1313
48239	4.1992
48240	4.2345
48241	4.0401
48242	4.1132
48243	5.1316
48244	3.9588
48245	7.0953
48246	5.0255
48247	5.7581
48248	5.1233
48249	5.5283
48250	6.4253
48251	6.7838
48252	2.5608
48253	2.6475
48254	6.55
48255	4.0463
48256	4.0012
48257	3.9262
48258	4.2299
48259	5.5624
48260	5.3589
48261	4.0045
48262	4.1581
48263	4.1087
48264	4.9864
48265	5.1771
48266	5.3321
48267	5.4864
48268	5.793
48269	5.8412
48270	4.2781
48271	4.586
48272	5.21
48273	4.9618
48274	2.1659
48275	2.1904
48276	5.032
48277	4.8529
48278	6.6044
48279	6.5381
48280	4.5016
48281	4.3503
48282	4.671
48283	4.6776
48284	6.2892
48285	6.4528
48286	6.3887
48287	6.7706
48288	5.6216
48289	4.9602
48290	5.5257
48291	5.2075
48292	6.64
48293	7.0008
48294	4.2812
48295	4.2276
48296	4.743
48297	5.0473
48298	4.8873
48299	5.5451
48300	6.3376
48301	4.0734
48302	4.0698
48303	7.0667
48304	7.2618
48305	4.7448
48306	4.8527
48307	7.6519
48308	7.064
48309	0.19255
48310	0.21745
48311	4.7413
48312	4.7072
48313	4.2665
48314	4.0284
48315	4.3333
48316	4.1377
48317	2.6454
48318	2.7328
48319	1.9665
48320	1.8267
48321	5.1925
48322	4.5612
48323	2.5621
48324	3.3447
48325	3.3465
48326	4.0983
48327	4.3115
48328	7.1576
48329	4.5744
48330	4.5417
48331	6.0607
48332	5.7434
48333	2.7684
48334	3.0646
48335	4.0735
48336	4.0792
48337	6.7726
48338	7.0217
48339	3.266e-002
48340	0.12439
48341	4.4608
48342	4.9283
48343	2.7625
48344	2.8811
48345	3.3337
48346	3.52
48347	4.4144
48348	4.0873
48349	4.3294
48350	4.0642
48351	0.78426
48352	2.8664
48353	3.2504
48354	3.445
48355	2.7632
48356	4.1081
48357	4.0893
48358	4.4838
48359	4.4675
48360	0.4849
48361	0.38815
48362	2.9797
48363	3.0258
48364	4.2729
48365	3.7502
48366	3.4731
48367	2.5843
48368	3.2405
48369	2.7024
48370	2.7472
48371	2.8208
48372	2.8112
48373	4.3424
48374	4.3735
48375	7.5485
48376	7.9363
48377	2.7082
48378	2.8601
48379	2.2015
48380	2.7451
48381	2.6164
48382	2.5353
48383	3.7702
48384	4.6147
48385	2.8454
48386	2.6371
48387	3.9497
48388	4.6965
48389	4.4238
48390	3.9227
48391	3.5154
48392	3.8087
48393	2.5926
48394	2.6933
48395	6.5031
48396	6.5195
48397	2.9332
48398	2.8448
48399	9.9746e-002
48400	2.604
48401	2.6941
48402	2.6826
48403	2.5878
48404	6.8229
48405	6.8993
48406	2.6357
48407	2.5602
48408	4.7278
48409	4.7951
48410	2.5607
48411	2.6712
48412	0.4408
48413	0.38197
48414	6.2068
48415	2.1857
48416	2.1428
48417	4.3505
48418	4.7616
48419	4.8026
48420	0.26013
48421	4.9942
48422	4.6188
48423	2.7128e-002
48424	4.0289e-002
48425	4.3536
48426	3.9856
48427	2.7719
48428	2.5779
48429	3.4327
48430	3.2724
48431	4.5333
48432	4.4241
48433	6.7789
48434	6.6286
48435	4.2035
48436	4.5452
48437	4.8014
48438	4.1125
48439	4.0918
48440	4.103
48441	5.4221
48442	4.8221
48443	4.6102
48444	4.6456
48445	2.5895
48446	3.3889
48447	2.7466
48448	2.5983
48449	0.34159
48450	0.26702
48451	0.54785
48452	0.50942
48453	0.75514
48454	0.82145
48455	1.8001
48456	2.4388
48457	1.5042
48458	1.567
48459	4.256
48460	4.6501
48461	4.8127
48462	4.8005
48463	4.9828
48464	4.8348
48465	0.27601
48466	0.3498
48467	6.9038
48468	2.7413
48469	2.8028
48470	5.435
48471	5.0247
48472	0.61171
48473	0.6145
48474	0.11341
48475	0.13671
48476	3.4975
48477	3.3366
48478	3.1919
48479	2.8956
48480	2.8002
48481	2.8838
48482	5.0383
48483	5.6506
48484	5.8988
48485	7.0813
48486	7.1567
48487	0.52567
48488	0.44879
48489	3.2489
48490	3.1238
48491	3.4815
48492	3.3403
48493	3.1995
48494	3.3447
48495	2.3452
48496	2.425
48497	5.9579
48498	5.498
48499	5.9452
48500	5.7264
48501	5.5509
48502	3.461
48503	3.7782
48504	8.6418e-002
48505	7.0624e-002
48506	0.96165
48507	0.92337
48508	0.71259
48509	1.7874
48510	1.1826
48511	1.9547
48512	2.3243
48513	2.8133
48514	2.6018
48515	2.2002
48516	4.1702
48517	3.6535
48518	5.6755
48519	3.8684
48520	3.5263
48521	2.9525
48522	3.0979
48523	5.4191
48524	4.8338
48525	0.43301
48526	0.37211
48527	5.563
48528	4.463e-002
48529	1.9806e-002
48530	2.331
48531	2.3484
48532	1.3365
48533	1.3613
48534	4.2893
48535	5.5003
48536	4.1958
48537	4.2306
48538	3.2205
48539	3.1039
48540	0.43412
48541	0.5286
48542	2.5605
48543	2.576
48544	4.2831
48545	4.3858
48546	9.2733
48547	8.0509
48548	1.1258
48549	1.1064
48550	3.8533e-002
48551	2.6774e-002
48552	0.37483
48553	0.54079
48554	4.0468
48555	4.5201
48556	4.8587
48557	2.4419
48558	2.5494
48559	4.916
48560	4.4586
48561	0.22699
48562	0.25642
48563	1.66
48564	1.8537
48565	2.6703
48566	3.012
48567	6.156
48568	5.8072
48569	2.1349
48570	1.9949
48571	5.1945
48572	5.4301
48573	3.0461
48574	3.157
48575	3.4764
48576	3.3416
48577	6.2029
48578	3.6917
48579	4.254
48580	2.8597
48581	3.0916
48582	3.0819
48583	3.1557
48584	4.7159
48585	4.9482
48586	4.2357
48587	4.3011
48588	3.5029
48589	3.5924
48590	2.9827
48591	3.1071
48592	2.6888
48593	2.7417
48594	1.3751
48595	1.4666
48596	2.7532
48597	4.4688
48598	4.133
48599	2.6935
48600	2.5572
48601	2.4453
48602	6.2017
48603	3.9964
48604	3.7132
48605	0.41445
48606	0.34494
48607	2.5364
48608	2.6334
48609	2.7755
48610	0.31239
48611	0.35781
48612	2.7473
48613	2.5933
48614	4.5415
48615	4.584
48616	4.3851
48617	4.4143
48618	2.9613
48619	2.5981
48620	2.1697
48621	1.7931
48622	3.3227
48623	3.5086
48624	6.1367
48625	6.2631
48626	7.2584
48627	7.2437
48628	4.8742
48629	4.0741
48630	3.0433
48631	3.0101
48632	4.2009
48633	0.38398
48634	0.43867
48635	8.2457
48636	6.9123
48637	4.001
48638	4.2902
48639	2.8443
48640	4.7491
48641	4.213
48642	0.78735
48643	0.8118
48644	3.8646
48645	3.2506
48646	3.2971
48647	2.9754
